Title:,"Time Series, Area-Averaged of Combined Dark Target and Deep Blue AOD at 0.55 micron for land and (daily)"
10/14/2008,0.072074435
10/15/2008,0.086406694
10/16/2008,0.092160352
10/17/2008,0.077060587
10/18/2008,0.16680077
10/19/2008,0.129765131
10/20/2008,0.287132265
10/21/2008,0.358000017
10/22/2008,0.242853077
10/23/2008,0.16653114
10/24/2008,0.235401146
10/25/2008,0.206080374
10/26/2008,0.191384799
10/27/2008,0.09122428
10/28/2008,0.072449359
10/29/2008,0.099808649
10/30/2008,0.068928945
10/31/2008,0.048952894
11/1/2008,0.146638785
11/2/2008,0.141444992
11/3/2008,0.135372498
11/4/2008,0.137093816
11/5/2008,0.219917782
11/6/2008,0.063761204
11/7/2008,0.110408157
11/8/2008,0.141709338
11/9/2008,0.146541932
11/10/2008,0.198833808
11/11/2008,0.128465139
11/12/2008,0.079864068
11/13/2008,0.109773222
11/14/2008,0.118255224
11/15/2008,0.154431498
11/16/2008,0.1331119
11/17/2008,0.18237617
11/18/2008,0.226953309
11/19/2008,0.160519347
11/20/2008,0.108429168
11/21/2008,0.098116161
11/22/2008,0.105105641
11/23/2008,0.120545535
11/24/2008,0.208936393
11/25/2008,0.098808556
11/26/2008,0.109558887
11/27/2008,0.131156451
11/28/2008,0.130664633
11/29/2008,0.126739164
11/30/2008,0.122142384
12/1/2008,0.116908289
12/2/2008,0.086853968
12/3/2008,0.120137553
12/4/2008,0.128042326
12/5/2008,0.178011926
12/6/2008,0.151517563
12/7/2008,0.138435585
12/8/2008,0.11265524
12/9/2008,0.12681592
12/10/2008,0.148145112
12/11/2008,0.094380587
12/12/2008,0.095219411
12/13/2008,0.086684447
12/14/2008,0.143370655
12/15/2008,0.099785593
12/16/2008,0.137201689
12/17/2008,0.043732541
12/18/2008,0.077030836
12/19/2008,0.083995376
12/20/2008,0.069711524
12/21/2008,0.099397245
12/22/2008,0.10291794
12/23/2008,0.097056224
12/24/2008,0.087411797
12/25/2008,0.159544821
12/26/2008,0.144671747
12/27/2008,0.07152423
12/28/2008,0.180746343
12/29/2008,0.133723028
12/30/2008,0.132924865
12/31/2008,0.075104969
1/1/2009,0.07411358
1/2/2009,0.067519246
1/3/2009,0.076022939
1/4/2009,0.092777104
1/5/2009,0.075448849
1/6/2009,0.075490921
1/7/2009,0.130530484
1/8/2009,0.110225044
1/9/2009,0.176401483
1/10/2009,0.092660695
1/11/2009,0.086034624
1/12/2009,0.088487137
1/13/2009,0.115968828
1/14/2009,0.090356133
1/15/2009,0.114912955
1/16/2009,0.117752499
1/17/2009,0.198233257
1/18/2009,0.12808833
1/19/2009,0.109391444
1/20/2009,0.122845092
1/21/2009,0.191497637
1/22/2009,0.119465437
1/23/2009,0.154613855
1/24/2009,0.15336721
1/25/2009,0.152474129
1/26/2009,0.168898074
1/27/2009,0.205707044
1/28/2009,0.091972044
1/29/2009,0.094703853
1/30/2009,0.082798945
1/31/2009,0.14087462
2/1/2009,0.1281527
2/2/2009,0.089349823
2/3/2009,0.129550365
2/4/2009,0.087355569
2/5/2009,0.085928748
2/6/2009,0.108134733
2/7/2009,0.153208794
2/8/2009,0.137502558
2/9/2009,0.142041512
2/10/2009,0.095267045
2/11/2009,0.05831298
2/12/2009,0.129754382
2/13/2009,0.099517716
2/14/2009,0.066513339
2/15/2009,0.087486673
2/16/2009,0.124738067
2/17/2009,0.171193512
2/18/2009,0.26313875
2/19/2009,0.247992343
2/20/2009,0.200486034
2/21/2009,0.087211865
2/22/2009,0.10816224
2/23/2009,0.237513298
2/24/2009,0.153203071
2/25/2009,0.107735419
2/26/2009,0.127540374
2/27/2009,0.087285576
2/28/2009,0.048851019
3/1/2009,0.181973223
3/2/2009,0.205575795
3/3/2009,0.090844261
3/4/2009,0.103911631
3/5/2009,0.124756475
3/6/2009,0.112198054
3/7/2009,0.165956657
3/8/2009,0.151065562
3/9/2009,0.205406404
3/10/2009,0.209980539
3/11/2009,0.233264649
3/12/2009,0.310345808
3/13/2009,0.30019092
3/14/2009,0.259639568
3/15/2009,0.22608841
3/16/2009,0.155482212
3/17/2009,0.115037234
3/18/2009,0.108253908
3/19/2009,0.074494062
3/20/2009,0.091800911
3/21/2009,0.049214782
3/22/2009,0.123817961
3/23/2009,0.090888005
3/24/2009,0.089898366
3/25/2009,0.066930188
3/26/2009,0.120295992
3/27/2009,0.11811211
3/28/2009,0.116455596
3/29/2009,0.138256706
3/30/2009,0.113356828
3/31/2009,0.157161819
4/1/2009,0.252663688
4/2/2009,0.088214007
4/3/2009,0.057501131
4/4/2009,0.054640464
4/5/2009,0.068619213
4/6/2009,0.095580617
4/7/2009,0.150193312
4/8/2009,0.102484246
4/9/2009,0.083725394
4/10/2009,0.09743122
4/11/2009,0.119641407
4/12/2009,0.110214316
4/13/2009,0.080026368
4/14/2009,0.111615166
4/15/2009,0.090190856
4/16/2009,0.120066776
4/17/2009,#NAME?
4/18/2009,0.152697921
4/19/2009,0.090278537
4/20/2009,0.086886046
4/21/2009,0.140550295
4/22/2009,0.120087774
4/23/2009,0.215074033
4/24/2009,0.295153397
4/25/2009,0.119749366
4/26/2009,0.095263627
4/27/2009,0.211002358
4/28/2009,0.124993076
4/29/2009,0.141223189
4/30/2009,0.065675763
5/1/2009,0.096381251
5/2/2009,0.093655907
5/3/2009,0.078879305
5/4/2009,0.081422654
5/5/2009,0.064986961
5/6/2009,0.128039423
5/7/2009,0.197268805
5/8/2009,0.099842477
5/9/2009,0.120079509
5/10/2009,0.257841498
5/11/2009,0.205800752
5/12/2009,0.197000009
5/13/2009,0.128709814
5/14/2009,0.126393084
5/15/2009,0.091059113
5/16/2009,0.262954508
5/17/2009,0.096030112
5/18/2009,0.116581383
5/19/2009,0.175407405
5/20/2009,0.116541015
5/21/2009,0.091587244
5/22/2009,0.082559082
5/23/2009,0.137498947
5/24/2009,0.149956914
5/25/2009,0.201356166
5/26/2009,0.193524833
5/27/2009,0.224973646
5/28/2009,0.366268239
5/29/2009,0.307635864
5/30/2009,0.185909454
5/31/2009,0.130774422
6/1/2009,0.149428984
6/2/2009,0.282850388
6/3/2009,0.197775988
6/4/2009,0.116142284
6/5/2009,0.086435437
6/6/2009,0.086067624
6/7/2009,0.170608121
6/8/2009,0.171979853
6/9/2009,0.094985158
6/10/2009,0.107533716
6/11/2009,0.112676518
6/12/2009,0.129779159
6/13/2009,0.114691226
6/14/2009,0.267022974
6/15/2009,0.214114492
6/16/2009,0.114471641
6/17/2009,0.080476467
6/18/2009,0.072686765
6/19/2009,0.103264088
6/20/2009,0.118915053
6/21/2009,0.124710304
6/22/2009,0.124517601
6/23/2009,0.142761076
6/24/2009,0.255870864
6/25/2009,0.240984036
6/26/2009,0.175359694
6/27/2009,0.191154718
6/28/2009,0.193422908
6/29/2009,0.218390657
6/30/2009,0.332616692
7/1/2009,0.401335822
7/2/2009,0.420264724
7/3/2009,0.264226099
7/4/2009,0.200428434
7/5/2009,0.289467629
7/6/2009,0.260087212
7/7/2009,0.392191776
7/8/2009,0.467842673
7/9/2009,0.199341736
7/10/2009,0.203115363
7/11/2009,0.127360065
7/12/2009,0.167638417
7/13/2009,0.181138129
7/14/2009,0.150620387
7/15/2009,0.217670774
7/16/2009,0.250640015
7/17/2009,0.151869436
7/18/2009,0.107133743
7/19/2009,0.229854004
7/20/2009,0.278981749
7/21/2009,0.271640711
7/22/2009,0.338586264
7/23/2009,0.28839726
7/24/2009,0.315548023
7/25/2009,0.22076292
7/26/2009,0.120909965
7/27/2009,0.152933893
7/28/2009,0.198935645
7/29/2009,0.236444174
7/30/2009,0.168344509
7/31/2009,0.269957741
8/1/2009,0.23875995
8/2/2009,0.260560839
8/3/2009,0.210280446
8/4/2009,0.230794548
8/5/2009,0.205094728
8/6/2009,0.208672457
8/7/2009,0.301963074
8/8/2009,0.235888648
8/9/2009,0.278859432
8/10/2009,0.192293024
8/11/2009,0.237259696
8/12/2009,0.203633555
8/13/2009,0.193918139
8/14/2009,0.320794379
8/15/2009,0.310510938
8/16/2009,0.420047136
8/17/2009,0.290412387
8/18/2009,0.315099594
8/19/2009,0.301241925
8/20/2009,0.258023148
8/21/2009,0.312961857
8/22/2009,0.201367785
8/23/2009,0.218225995
8/24/2009,0.113854451
8/25/2009,0.138680382
8/26/2009,0.130657022
8/27/2009,0.110363172
8/28/2009,0.088056269
8/29/2009,0.101095429
8/30/2009,0.180566902
8/31/2009,0.113029825
9/1/2009,0.195514534
9/2/2009,0.245594949
9/3/2009,0.260992412
9/4/2009,0.218128841
9/5/2009,0.213827894
9/6/2009,0.148677756
9/7/2009,0.11954076
9/8/2009,0.203301116
9/9/2009,0.167724902
9/10/2009,0.213181218
9/11/2009,0.154028643
9/12/2009,0.19654759
9/13/2009,0.187717401
9/14/2009,0.202182005
9/15/2009,0.23973484
9/16/2009,0.147174917
9/17/2009,0.141972829
9/18/2009,0.131616934
9/19/2009,0.139628221
9/20/2009,0.153306861
9/21/2009,0.167974448
9/22/2009,0.121540967
9/23/2009,0.137378332
9/24/2009,0.150457264
9/25/2009,0.113270878
9/26/2009,0.151603862
9/27/2009,0.13204375
9/28/2009,0.12502462
9/29/2009,0.11644921
9/30/2009,0.173294435
10/1/2009,0.140951549
10/2/2009,0.159808158
10/3/2009,0.194835606
10/4/2009,0.168530287
10/5/2009,0.229876795
10/6/2009,0.198875861
10/7/2009,0.182405679
10/8/2009,0.136138427
10/9/2009,0.161748636
10/10/2009,0.317000015
10/11/2009,0.100003696
10/12/2009,0.088099406
10/13/2009,0.090509561
10/14/2009,0.114065755
10/15/2009,0.174126546
10/16/2009,0.210849808
10/17/2009,0.111345613
10/18/2009,0.145310029
10/19/2009,0.357944461
10/20/2009,0.077074738
10/21/2009,0.106140035
10/22/2009,0.12332107
10/23/2009,0.120771539
10/24/2009,0.120939141
10/25/2009,0.139400328
10/26/2009,0.108868535
10/27/2009,0.069809148
10/28/2009,0.17787005
10/29/2009,0.131868018
10/30/2009,0.132368991
10/31/2009,0.117250056
11/1/2009,0.090974817
11/2/2009,0.128918029
11/3/2009,0.178288805
11/4/2009,0.0670389
11/5/2009,0.128869162
11/6/2009,0.118590626
11/7/2009,0.138541225
11/8/2009,0.135188182
11/9/2009,0.133456811
11/10/2009,0.14246537
11/11/2009,0.143289402
11/12/2009,0.114510853
11/13/2009,0.168869101
11/14/2009,0.15666181
11/15/2009,0.202434346
11/16/2009,0.110012398
11/17/2009,0.158086794
11/18/2009,0.108210293
11/19/2009,0.107788688
11/20/2009,0.118281602
11/21/2009,0.05453007
11/22/2009,0.068398212
11/23/2009,0.086935595
11/24/2009,0.135053749
11/25/2009,0.109072393
11/26/2009,0.094642468
11/27/2009,0.103719244
11/28/2009,0.09248852
11/29/2009,0.075731043
11/30/2009,0.031960259
12/1/2009,0.095250054
12/2/2009,0.116008203
12/3/2009,0.109610549
12/4/2009,0.047504971
12/5/2009,0.072416968
12/6/2009,0.080299738
12/7/2009,0.070233088
12/8/2009,0.140027833
12/9/2009,0.108561248
12/10/2009,0.118852345
12/11/2009,0.111386367
12/12/2009,0.078105261
12/13/2009,0.12017951
12/14/2009,0.096269545
12/15/2009,0.109145871
12/16/2009,0.095625071
12/17/2009,0.068124074
12/18/2009,0.085007043
12/19/2009,0.120443268
12/20/2009,0.093605832
12/21/2009,0.108081638
12/22/2009,0.133799872
12/23/2009,0.138839319
12/24/2009,0.279402483
12/25/2009,0.344020427
12/26/2009,0.210493311
12/27/2009,0.197192708
12/28/2009,0.148697451
12/29/2009,0.100034218
12/30/2009,0.10924487
12/31/2009,0.11691815
1/1/2010,0.116522799
1/2/2010,0.20493526
1/3/2010,0.174306063
1/4/2010,0.166648712
1/5/2010,0.110203255
1/6/2010,0.110325199
1/7/2010,0.141622243
1/8/2010,0.14515642
1/9/2010,0.178972989
1/10/2010,0.2765107
1/11/2010,0.231074382
1/12/2010,0.184455728
1/13/2010,0.177058716
1/14/2010,0.120962599
1/15/2010,0.093354015
1/16/2010,0.110167555
1/17/2010,0.079268017
1/18/2010,0.099952789
1/19/2010,0.093086863
1/20/2010,0.100124148
1/21/2010,0.097846819
1/22/2010,0.07668978
1/23/2010,0.100163359
1/24/2010,0.108216239
1/25/2010,0.117585474
1/26/2010,0.074066282
1/27/2010,0.10129351
1/28/2010,0.162453172
1/29/2010,0.123737362
1/30/2010,0.108775917
1/31/2010,0.124573322
2/1/2010,0.096374147
2/2/2010,0.116291193
2/3/2010,0.154472443
2/4/2010,0.189652484
2/5/2010,0.208423089
2/6/2010,0.162682023
2/7/2010,0.142593447
2/8/2010,0.096501304
2/9/2010,0.073443725
2/10/2010,0.071167757
2/11/2010,0.092855133
2/12/2010,0.089576189
2/13/2010,0.223070828
2/14/2010,0.15908641
2/15/2010,0.14864964
2/16/2010,0.199737784
2/17/2010,0.190730586
2/18/2010,0.12357711
2/19/2010,0.124815654
2/20/2010,0.227612556
2/21/2010,0.179469687
2/22/2010,0.213762
2/23/2010,0.128004731
2/24/2010,0.10471129
2/25/2010,0.211731645
2/26/2010,0.19574321
2/27/2010,0.128245893
2/28/2010,0.184441614
3/1/2010,0.178622092
3/2/2010,0.118328866
3/3/2010,0.09627778
3/4/2010,0.063370165
3/5/2010,0.079156915
3/6/2010,0.095202159
3/7/2010,0.102113011
3/8/2010,0.16919437
3/9/2010,0.208682487
3/10/2010,0.174295754
3/11/2010,0.175014521
3/12/2010,0.11428766
3/13/2010,0.120939092
3/14/2010,0.121043566
3/15/2010,0.157759472
3/16/2010,0.186580329
3/17/2010,0.100374288
3/18/2010,0.143246886
3/19/2010,0.113591075
3/20/2010,0.097033266
3/21/2010,0.048462528
3/22/2010,0.112268073
3/23/2010,0.261870156
3/24/2010,0.267620264
3/25/2010,0.171569571
3/26/2010,0.196581334
3/27/2010,0.134644578
3/28/2010,0.181486395
3/29/2010,0.117735417
3/30/2010,0.089375962
3/31/2010,0.107572438
4/1/2010,0.130204158
4/2/2010,0.168254097
4/3/2010,0.152004233
4/4/2010,0.098717757
4/5/2010,0.218458639
4/6/2010,0.137340269
4/7/2010,0.114423578
4/8/2010,0.136298415
4/9/2010,0.186185056
4/10/2010,0.088205084
4/11/2010,0.12108643
4/12/2010,0.196290032
4/13/2010,0.148748368
4/14/2010,0.167495011
4/15/2010,0.115827469
4/16/2010,0.176482151
4/17/2010,0.117841961
4/18/2010,0.146055593
4/19/2010,0.152834098
4/20/2010,0.072938541
4/21/2010,0.058659758
4/22/2010,0.110792023
4/23/2010,0.132455058
4/24/2010,0.160897357
4/25/2010,0.137482143
4/26/2010,0.140673772
4/27/2010,0.139188263
4/28/2010,0.114619899
4/29/2010,0.152765185
4/30/2010,0.130488384
5/1/2010,0.145290413
5/2/2010,0.140532778
5/3/2010,0.099719442
5/4/2010,0.137326471
5/5/2010,0.211475737
5/6/2010,0.053371436
5/7/2010,0.201719521
5/8/2010,0.08076764
5/9/2010,0.127657605
5/10/2010,0.139099035
5/11/2010,0.076973825
5/12/2010,0.126539742
5/13/2010,0.159237911
5/14/2010,0.156737272
5/15/2010,0.07081957
5/16/2010,0.101130757
5/17/2010,0.196770372
5/18/2010,0.120129547
5/19/2010,0.183248022
5/20/2010,0.131084963
5/21/2010,0.123866104
5/22/2010,0.076769872
5/23/2010,0.171435937
5/24/2010,0.141798573
5/25/2010,0.159559895
5/26/2010,0.16815302
5/27/2010,0.080432663
5/28/2010,0.184205026
5/29/2010,0.126122175
5/30/2010,0.114833152
5/31/2010,0.070576562
6/1/2010,0.136274248
6/2/2010,0.327305203
6/3/2010,0.303501138
6/4/2010,0.397293403
6/5/2010,0.22918703
6/6/2010,0.188871405
6/7/2010,0.157223469
6/8/2010,0.147946346
6/9/2010,0.089357855
6/10/2010,0.135695424
6/11/2010,0.25525853
6/12/2010,0.294596949
6/13/2010,0.368250773
6/14/2010,0.252205776
6/15/2010,0.399008752
6/16/2010,0.366470606
6/17/2010,0.413445788
6/18/2010,0.460737935
6/19/2010,0.352182813
6/20/2010,0.233821143
6/21/2010,0.213754225
6/22/2010,0.247855967
6/23/2010,0.243157249
6/24/2010,0.17896859
6/25/2010,0.224999291
6/26/2010,0.177275842
6/27/2010,0.252885105
6/28/2010,0.256946645
6/29/2010,0.244378329
6/30/2010,0.23925013
7/1/2010,0.185512727
7/2/2010,0.218229799
7/3/2010,0.17092027
7/4/2010,0.37562476
7/5/2010,0.317036505
7/6/2010,0.362121138
7/7/2010,0.399590241
7/8/2010,0.357433343
7/9/2010,0.321921008
7/10/2010,0.520373976
7/11/2010,0.310281544
7/12/2010,0.238090576
7/13/2010,0.194445306
7/14/2010,0.212517259
7/15/2010,0.172396172
7/16/2010,0.182443567
7/17/2010,0.124157049
7/18/2010,0.121347389
7/19/2010,0.196824668
7/20/2010,0.24305532
7/21/2010,0.325427171
7/22/2010,0.348730085
7/23/2010,0.320249476
7/24/2010,0.264255841
7/25/2010,0.438973791
7/26/2010,0.291702092
7/27/2010,0.221194708
7/28/2010,0.255726236
7/29/2010,0.256087389
7/30/2010,0.260371977
7/31/2010,0.337438503
8/1/2010,0.325161709
8/2/2010,0.176524933
8/3/2010,0.150132645
8/4/2010,0.104042485
8/5/2010,0.094064541
8/6/2010,0.118598189
8/7/2010,0.19918434
8/8/2010,0.175365376
8/9/2010,0.22552419
8/10/2010,0.294901623
8/11/2010,0.195651657
8/12/2010,0.191740843
8/13/2010,0.173531101
8/14/2010,0.216716323
8/15/2010,0.365424913
8/16/2010,0.229003428
8/17/2010,0.188267948
8/18/2010,0.154225126
8/19/2010,0.193243993
8/20/2010,0.22174158
8/21/2010,0.385716779
8/22/2010,0.466417337
8/23/2010,0.348323027
8/24/2010,0.430780798
8/25/2010,0.3871076
8/26/2010,0.394432663
8/27/2010,0.385483767
8/28/2010,0.354692318
8/29/2010,0.196814124
8/30/2010,0.227608988
8/31/2010,0.21299038
9/1/2010,0.244440737
9/2/2010,0.236061945
9/3/2010,0.130077763
9/4/2010,0.124725878
9/5/2010,0.115100842
9/6/2010,0.138094146
9/7/2010,0.173365546
9/8/2010,0.234019296
9/9/2010,0.315428963
9/10/2010,0.212457793
9/11/2010,0.299367129
9/12/2010,0.24626542
9/13/2010,0.203750077
9/14/2010,0.208684849
9/15/2010,0.178692724
9/16/2010,0.222103763
9/17/2010,0.157475886
9/18/2010,0.197706283
9/19/2010,0.137467849
9/20/2010,0.21401595
9/21/2010,0.164307461
9/22/2010,0.170763518
9/23/2010,0.114673593
9/24/2010,0.145843754
9/25/2010,0.204880812
9/26/2010,0.145601861
9/27/2010,0.169276523
9/28/2010,0.130084938
9/29/2010,0.144997832
9/30/2010,0.117804327
10/1/2010,0.159968266
10/2/2010,0.11041957
10/3/2010,0.120715828
10/4/2010,0.160814762
10/5/2010,0.140593806
10/6/2010,0.186397008
10/7/2010,0.144159108
10/8/2010,0.200414569
10/9/2010,0.243800931
10/10/2010,0.264657351
10/11/2010,0.218688799
10/12/2010,0.190757616
10/13/2010,0.203105895
10/14/2010,0.135854239
10/15/2010,0.254098427
10/16/2010,0.172394684
10/17/2010,0.207856227
10/18/2010,0.172379482
10/19/2010,0.181122895
10/20/2010,0.139709486
10/21/2010,0.219026582
10/22/2010,0.243530956
10/23/2010,0.220620094
10/24/2010,0.209949948
10/25/2010,0.123954649
10/26/2010,0.154140375
10/27/2010,0.129201509
10/28/2010,0.154424654
10/29/2010,0.10322886
10/30/2010,0.072089034
10/31/2010,0.086425828
11/1/2010,0.138750265
11/2/2010,0.144882529
11/3/2010,0.091379705
11/4/2010,0.202825622
11/5/2010,0.192395897
11/6/2010,0.15836674
11/7/2010,0.202247975
11/8/2010,0.222198175
11/9/2010,0.250912732
11/10/2010,0.229348222
11/11/2010,0.146067798
11/12/2010,0.129978863
11/13/2010,0.19825409
11/14/2010,0.202527285
11/15/2010,0.172305307
11/16/2010,0.159092787
11/17/2010,0.165759327
11/18/2010,0.229395901
11/19/2010,0.160242518
11/20/2010,0.124127626
11/21/2010,0.138897438
11/22/2010,0.118242893
11/23/2010,0.163779986
11/24/2010,0.109042973
11/25/2010,0.167394765
11/26/2010,0.181670301
11/27/2010,0.142857871
11/28/2010,0.176687044
11/29/2010,0.155428705
11/30/2010,0.129507038
12/1/2010,0.16689284
12/2/2010,0.215815863
12/3/2010,0.126343954
12/4/2010,0.107887943
12/5/2010,0.135524349
12/6/2010,0.217738495
12/7/2010,0.230982327
12/8/2010,0.251209851
12/9/2010,0.232385802
12/10/2010,0.181783849
12/11/2010,0.192808942
12/12/2010,0.114307745
12/13/2010,0.070695892
12/14/2010,0.077753374
12/15/2010,0.075458701
12/16/2010,0.124819825
12/17/2010,0.145974386
12/18/2010,0.170196286
12/19/2010,0.172162358
12/20/2010,0.194137039
12/21/2010,0.154736694
12/22/2010,0.182819517
12/23/2010,0.133961547
12/24/2010,0.224639083
12/25/2010,0.214575576
12/26/2010,0.113698623
12/27/2010,0.148081303
12/28/2010,0.165022098
12/29/2010,0.121655545
12/30/2010,0.209892987
12/31/2010,0.167350446
1/1/2011,0.182635482
1/2/2011,0.100677397
1/3/2011,0.109808046
1/4/2011,0.098936651
1/5/2011,0.164430862
1/6/2011,0.131842974
1/7/2011,0.149223745
1/8/2011,0.14613678
1/9/2011,0.149452902
1/10/2011,0.148933957
1/11/2011,0.147720012
1/12/2011,0.237194905
1/13/2011,0.171098385
1/14/2011,0.147481534
1/15/2011,0.143732259
1/16/2011,0.129828741
1/17/2011,0.136582572
1/18/2011,0.14669236
1/19/2011,0.119217064
1/20/2011,0.112105448
1/21/2011,0.123684269
1/22/2011,0.114140396
1/23/2011,0.19372089
1/24/2011,0.171262109
1/25/2011,0.091797725
1/26/2011,0.073263783
1/27/2011,0.087304917
1/28/2011,0.080252208
1/29/2011,0.069063884
1/30/2011,0.127808008
1/31/2011,0.191132136
2/1/2011,0.149399283
2/2/2011,0.142468243
2/3/2011,0.134020818
2/4/2011,0.122502533
2/5/2011,0.064945622
2/6/2011,0.079832579
2/7/2011,0.091479153
2/8/2011,0.112438304
2/9/2011,0.176094816
2/10/2011,0.139848659
2/11/2011,0.085272499
2/12/2011,0.162725207
2/13/2011,0.281847097
2/14/2011,0.428111702
2/15/2011,0.34346023
2/16/2011,0.236725584
2/17/2011,0.173172214
2/18/2011,0.25851339
2/19/2011,0.143369527
2/20/2011,0.121626956
2/21/2011,0.092483626
2/22/2011,0.131989118
2/23/2011,0.113905389
2/24/2011,0.100794595
2/25/2011,0.085132458
2/26/2011,0.090769463
2/27/2011,0.070351492
2/28/2011,0.039325435
3/1/2011,0.071234825
3/2/2011,0.081918934
3/3/2011,0.098398891
3/4/2011,0.07841583
3/5/2011,0.122234629
3/6/2011,0.103353612
3/7/2011,0.088050126
3/8/2011,0.055577327
3/9/2011,0.084294771
3/10/2011,0.124092554
3/11/2011,0.080576043
3/12/2011,0.161033433
3/13/2011,0.251002066
3/14/2011,0.114644793
3/15/2011,0.253120442
3/16/2011,0.161325581
3/17/2011,0.097427071
3/18/2011,0.160979471
3/19/2011,0.245191139
3/20/2011,0.263393702
3/21/2011,0.254812363
3/22/2011,0.344369973
3/23/2011,0.257285285
3/24/2011,0.140047161
3/25/2011,0.117266797
3/26/2011,0.10296341
3/27/2011,0.141129593
3/28/2011,0.070053778
3/29/2011,0.090282507
3/30/2011,0.128558155
3/31/2011,0.09666889
4/1/2011,0.153923719
4/2/2011,0.089253374
4/3/2011,0.158803083
4/4/2011,0.137616592
4/5/2011,0.171237649
4/6/2011,0.162150955
4/7/2011,0.176692307
4/8/2011,0.098039256
4/9/2011,0.090546979
4/10/2011,0.070636282
4/11/2011,0.059647341
4/12/2011,0.10249056
4/13/2011,0.076790839
4/14/2011,0.155418004
4/15/2011,0.167911798
4/16/2011,0.098305211
4/17/2011,0.114233869
4/18/2011,0.080934085
4/19/2011,0.087961546
4/20/2011,0.110621266
4/21/2011,0.163124853
4/22/2011,0.093889981
4/23/2011,0.133385074
4/24/2011,0.099376391
4/25/2011,0.060223058
4/26/2011,0.140992051
4/27/2011,0.119623715
4/28/2011,0.116739819
4/29/2011,0.104656639
4/30/2011,0.0981737
5/1/2011,0.109951003
5/2/2011,0.130915364
5/3/2011,0.150147395
5/4/2011,0.13182212
5/5/2011,0.172168333
5/6/2011,0.215916711
5/7/2011,0.062219606
5/8/2011,0.115396265
5/9/2011,0.148962919
5/10/2011,0.195017914
5/11/2011,0.143113522
5/12/2011,0.098840104
5/13/2011,0.157670562
5/14/2011,0.072438637
5/15/2011,0.122932209
5/16/2011,0.244585855
5/17/2011,0.189071366
5/18/2011,#NAME?
5/19/2011,0.137141418
5/20/2011,0.128566152
5/21/2011,0.109863818
5/22/2011,0.085016094
5/23/2011,0.146111583
5/24/2011,0.159783585
5/25/2011,0.164861076
5/26/2011,0.098815915
5/27/2011,0.106343995
5/28/2011,0.117834138
5/29/2011,0.151347647
5/30/2011,0.143341037
5/31/2011,0.156552751
6/1/2011,0.142132789
6/2/2011,0.167154537
6/3/2011,0.211296397
6/4/2011,0.165473173
6/5/2011,0.201416055
6/6/2011,0.25148466
6/7/2011,0.302151085
6/8/2011,0.311305282
6/9/2011,0.316279869
6/10/2011,0.216785965
6/11/2011,0.180242582
6/12/2011,0.152042014
6/13/2011,0.276628524
6/14/2011,0.195060893
6/15/2011,0.230562891
6/16/2011,0.235646196
6/17/2011,0.393636034
6/18/2011,0.689903652
6/19/2011,1.2430827
6/20/2011,0.958660475
6/21/2011,1.16691906
6/22/2011,0.543469088
6/23/2011,0.478234743
6/24/2011,0.475110009
6/25/2011,0.514189391
6/26/2011,0.615820321
6/27/2011,0.776720802
6/28/2011,0.906074349
6/29/2011,0.59344692
6/30/2011,0.434849511
7/1/2011,0.365950892
7/2/2011,0.424130248
7/3/2011,0.38384012
7/4/2011,0.446791206
7/5/2011,0.442189069
7/6/2011,0.442336482
7/7/2011,0.373712443
7/8/2011,0.491707296
7/9/2011,0.419688451
7/10/2011,0.447237568
7/11/2011,0.281595889
7/12/2011,0.351193984
7/13/2011,0.353381703
7/14/2011,0.318956402
7/15/2011,0.196277501
7/16/2011,0.150887337
7/17/2011,0.129325674
7/18/2011,0.233752117
7/19/2011,0.288576256
7/20/2011,0.244284602
7/21/2011,0.322668938
7/22/2011,0.332358876
7/23/2011,0.360967879
7/24/2011,0.349003948
7/25/2011,0.249030299
7/26/2011,0.333191527
7/27/2011,0.249550275
7/28/2011,0.283764153
7/29/2011,0.214585054
7/30/2011,0.14551597
7/31/2011,0.226062385
8/1/2011,0.145929782
8/2/2011,0.150331942
8/3/2011,0.189751493
8/4/2011,0.340259172
8/5/2011,0.146664258
8/6/2011,0.185277749
8/7/2011,0.243365457
8/8/2011,0.215040244
8/9/2011,0.177000008
8/10/2011,0.2870535
8/11/2011,0.518983826
8/12/2011,0.301410769
8/13/2011,0.198378794
8/14/2011,0.235964007
8/15/2011,0.232498562
8/16/2011,0.22498695
8/17/2011,0.270921565
8/18/2011,0.318142289
8/19/2011,0.244229307
8/20/2011,0.255096075
8/21/2011,0.205194665
8/22/2011,0.197236041
8/23/2011,0.234504008
8/24/2011,0.223322599
8/25/2011,0.2143188
8/26/2011,0.317368352
8/27/2011,0.2821756
8/28/2011,0.349365716
8/29/2011,0.258589847
8/30/2011,0.215286871
8/31/2011,0.231616796
9/1/2011,0.245223942
9/2/2011,0.202421502
9/3/2011,0.149225924
9/4/2011,0.229750073
9/5/2011,0.288544501
9/6/2011,0.253477767
9/7/2011,0.24490607
9/8/2011,0.240923591
9/9/2011,0.22779452
9/10/2011,0.262961729
9/11/2011,0.182988993
9/12/2011,0.213374845
9/13/2011,0.179030368
9/14/2011,0.172774081
9/15/2011,0.21349689
9/16/2011,0.284871155
9/17/2011,0.302102235
9/18/2011,0.287727522
9/19/2011,0.26982968
9/20/2011,0.165683507
